author,author_name
http://www.example.edu/research/author_1390169737.0,Arman Edalatmand
http://www.example.edu/research/author_1410194755.0,Max von Hippel
http://www.example.edu/research/author_37032036.0,Rosa M Alcazar
http://www.example.edu/research/author_116246793.0,Nithesh Naik
http://www.example.edu/research/author_2958756.0,O. Grisel
http://www.example.edu/research/author_150202115.0,Maria Alvarez
http://www.example.edu/research/author_1562111284.0,N. Health
http://www.example.edu/research/author_48859109.0,Zhiyi Tang
http://www.example.edu/research/author_2245799469.0,Mark Rojas
http://www.example.edu/research/author_1776779.0,Andrew Begel
http://www.example.edu/research/author_31528430.0,N. Aziz
http://www.example.edu/research/author_3084321.0,D. Cournapeau
http://www.example.edu/research/author_2108639303.0,Sihan Liu
http://www.example.edu/research/author_2107978833.0,Vipin Kumar
http://www.example.edu/research/author_2058581798.0,Nicola Gale
http://www.example.edu/research/author_2527443.0,Spyridon Triantafyllis
http://www.example.edu/research/author_3409858.0,Nicholas Waglechner
http://www.example.edu/research/author_2263418933.0,Mary J. Bollinger
http://www.example.edu/research/author_143998072.0,O. Kohlbacher
http://www.example.edu/research/author_144888672.0,Emmanouil Antonios Platanios
http://www.example.edu/research/author_1739816.0,D. Yeung
http://www.example.edu/research/author_31863769.0,Lillian D. Riddick
http://www.example.edu/research/author_144239097.0,R. Dawson
http://www.example.edu/research/author_1401199158.0,F. Thibaud-Nissen
http://www.example.edu/research/author_36633883.0,C. H. Williamson
http://www.example.edu/research/author_2122130929.0,Maria Delgado Ortet
http://www.example.edu/research/author_1397947479.0,B. Al-Lazikani
http://www.example.edu/research/author_1702139.0,J. Leskovec
http://www.example.edu/research/author_50860274.0,Padhraic Smyth
http://www.example.edu/research/author_1770953.0,C. Orengo
http://www.example.edu/research/author_1485435660.0,Christina R. Daulton
http://www.example.edu/research/author_47420092.0,Dominic Clark
http://www.example.edu/research/author_2680276.0,P. Coggill
http://www.example.edu/research/author_144038008.0,Rens Holmer
http://www.example.edu/research/author_46537606.0,Harini Suresh
http://www.example.edu/research/author_2848948.0,Donovan H. Parks
http://www.example.edu/research/author_39571582.0,Ron J. Weiss
http://www.example.edu/research/author_48524102.0,Michael Kimelman
http://www.example.edu/research/author_2071710499.0,S. Krasnov
http://www.example.edu/research/author_2113867681.0,Hi
http://www.example.edu/research/author_144607672.0,A. Willems
http://www.example.edu/research/author_2207598.0,Fengyuan Hu
http://www.example.edu/research/author_1803520.0,L. Maaten
http://www.example.edu/research/author_145077269.0,F. Sebastiani
http://www.example.edu/research/author_152584288.0,J. Tiedje
http://www.example.edu/research/author_1903803.0,L. Hannick
http://www.example.edu/research/author_2078716805.0,Aurélien Géron
http://www.example.edu/research/author_2112692646.0,Xue Xu
http://www.example.edu/research/author_34764116.0,Chengfei Yan
http://www.example.edu/research/author_2420527.0,F. Hormozdiari
http://www.example.edu/research/author_1605658912.0,D. J. Kundu
http://www.example.edu/research/author_1389536565.0,Ignacio J. Tripodi
http://www.example.edu/research/author_2044753.0,G. Papadatos
http://www.example.edu/research/author_2958299.0,Fabian J Theis
http://www.example.edu/research/author_32326419.0,Benjamin M Hillmann
http://www.example.edu/research/author_2146154123.0,Jun Yang
http://www.example.edu/research/author_2936523.0,D. Zumstein
http://www.example.edu/research/author_1402750760.0,Andrea Porras‐Alfaro
http://www.example.edu/research/author_2087314334.0,Kai Sun
http://www.example.edu/research/author_1406613521.0,Arnau Serra-Cayuela
http://www.example.edu/research/author_2258272369.0,Kyle Cranmer
http://www.example.edu/research/author_51379817.0,R. Orris
http://www.example.edu/research/author_19225295.0,Karl Kumbier
http://www.example.edu/research/author_2562040.0,S. Raschka
http://www.example.edu/research/author_1679992383.0,M. Mengler
http://www.example.edu/research/author_2033382.0,A. Waaler
http://www.example.edu/research/author_51412984.0,V. Gorelenkov
http://www.example.edu/research/author_48326034.0,Max Bucher
http://www.example.edu/research/author_2823712.0,E. Kolker
http://www.example.edu/research/author_2220233.0,M. Bitzer
http://www.example.edu/research/author_2423884.0,M. Brucher
http://www.example.edu/research/author_2592074.0,Michael Dondrup
http://www.example.edu/research/author_145758589.0,F. Giorgi
http://www.example.edu/research/author_2082299938.0,D. Tal
http://www.example.edu/research/author_50233727.0,G. Maccari
http://www.example.edu/research/author_49273522.0,E. Cohen
http://www.example.edu/research/author_2107976569.0,Gary Smith
http://www.example.edu/research/author_102539247.0,Data Science
http://www.example.edu/research/author_2065857867.0,M. J. R. Quintana
http://www.example.edu/research/author_2792046.0,Dikang Gu
http://www.example.edu/research/author_9583743.0,Maria Ruiperez González
http://www.example.edu/research/author_2248834664.0,Christopher K. I. Williams
http://www.example.edu/research/author_1871617.0,Yannick Djoumbou
http://www.example.edu/research/author_1699320.0,J. Blake
http://www.example.edu/research/author_1687989.0,R. Elmasri
http://www.example.edu/research/author_73623574.0,L. Ni
http://www.example.edu/research/author_1398190057.0,T. Paysan-Lafosse
http://www.example.edu/research/author_3198118.0,A. Sverdlov
http://www.example.edu/research/author_145486652.0,C. Straehle
http://www.example.edu/research/author_144683061.0,S. M. Moosavi
http://www.example.edu/research/author_2530831.0,Sathyanarayanan Manamohan
http://www.example.edu/research/author_2110993359.0,Taekyung Kim
http://www.example.edu/research/author_1381873274.0,B. Glocker
http://www.example.edu/research/author_2911562.0,V. Boudon
http://www.example.edu/research/author_2113858148.0,Co
http://www.example.edu/research/author_145872183.0,Huadong Guo
http://www.example.edu/research/author_2083651327.0,Florijan Klezin
http://www.example.edu/research/author_1780892.0,Sanjay Ghemawat
http://www.example.edu/research/author_5774059.0,L. Coudert
http://www.example.edu/research/author_145937021.0,Michael G. Pecht
http://www.example.edu/research/author_2563117.0,E. Brunskill
http://www.example.edu/research/author_9695572.0,Kara K. Tsang
http://www.example.edu/research/author_48380236.0,Yilong Zhang
http://www.example.edu/research/author_88741890.0,Mert Demirer
http://www.example.edu/research/author_2040091191.0,Li-Jia Li
http://www.example.edu/research/author_1933508.0,J. McClean
http://www.example.edu/research/author_2108057415.0,Sungbok Lee
http://www.example.edu/research/author_1384255355.0,Aleix M. Martinez
http://www.example.edu/research/author_48274049.0,Christian Hill
http://www.example.edu/research/author_1705442.0,A. Madabhushi
http://www.example.edu/research/author_1477657524.0,Larissa Custodio
http://www.example.edu/research/author_2245794456.0,Gary L. Andersen
http://www.example.edu/research/author_1768841.0,J. Hooke
http://www.example.edu/research/author_2057126782.0,T. Huber
http://www.example.edu/research/author_81408931.0,Zachary Nado
http://www.example.edu/research/author_145582788.0,Uwe Franke
http://www.example.edu/research/author_35153466.0,E. M. Pereira
http://www.example.edu/research/author_2065605006.0,Neil I. Dewar
http://www.example.edu/research/author_145028966.0,R. MacMillan
http://www.example.edu/research/author_145836176.0,M. Harman
http://www.example.edu/research/author_40547304.0,Patrick Paul Walsh
http://www.example.edu/research/author_2052279359.0,B. Marshall
http://www.example.edu/research/author_2066522012.0,Thorben Kroeger
http://www.example.edu/research/author_82921283.0,Borys Pierov
http://www.example.edu/research/author_47131776.0,Annika Reinke
http://www.example.edu/research/author_4379902.0,A. Shiffer
http://www.example.edu/research/author_48593676.0,W. Ho
http://www.example.edu/research/author_33317650.0,M. Jaritz
http://www.example.edu/research/author_2108256554.0,Sangyoung Lee
http://www.example.edu/research/author_48246959.0,Naiyan Wang
http://www.example.edu/research/author_2146275249.0,Yi-An Ma
http://www.example.edu/research/author_40046694.0,Hongyu Ren
http://www.example.edu/research/author_143616731.0,J. Ridder
http://www.example.edu/research/author_36188487.0,Lorrie Boucher
http://www.example.edu/research/author_1402728137.0,E. Moreno-Ruiz
http://www.example.edu/research/author_2123220.0,C. G. Schütz
http://www.example.edu/research/author_11364793.0,V. Perevalov
http://www.example.edu/research/author_1757686.0,Cristóbal Costa Soria
http://www.example.edu/research/author_144366819.0,A. Kayes
http://www.example.edu/research/author_2110420880.0,Yutian Li
http://www.example.edu/research/author_2153627849.0,Jin Deng
http://www.example.edu/research/author_144927151.0,M. Schuster
http://www.example.edu/research/author_143809408.0,J. Yano
http://www.example.edu/research/author_3008587.0,Xingjian Shi
http://www.example.edu/research/author_145345295.0,Daniel McDonald
http://www.example.edu/research/author_1678829.0,Roel Wuyts
http://www.example.edu/research/author_1405909475.0,Jeffrey S. Brown
http://www.example.edu/research/author_144061974.0,P. Mcdaniel
http://www.example.edu/research/author_5328311.0,Dustin R. Bunch
http://www.example.edu/research/author_7435343.0,Zhedong Zheng
http://www.example.edu/research/author_1968352.0,Buote Xu
http://www.example.edu/research/author_3150041.0,Elzbieta Malinowski
http://www.example.edu/research/author_2605200.0,N. Lachiche
http://www.example.edu/research/author_2115648970.0,Lu Shen
http://www.example.edu/research/author_2263410560.0,A. E. Lancaster
http://www.example.edu/research/author_144369609.0,Gautam Srivastava
http://www.example.edu/research/author_2038224.0,A. Neuraz
http://www.example.edu/research/author_3209734.0,S. Virkus
http://www.example.edu/research/author_40632644.0,Emily Clough
http://www.example.edu/research/author_48596333.0,J. Oliver
http://www.example.edu/research/author_84443225.0,H. Chan
http://www.example.edu/research/author_144199803.0,M. Tyers
http://www.example.edu/research/author_145419642.0,Percy Liang
http://www.example.edu/research/author_1405625449.0,R. Abbasi-Asl
http://www.example.edu/research/author_2166424886.0,George Lee
http://www.example.edu/research/author_9236473.0,Kamlesh Makvana
http://www.example.edu/research/author_1401984320.0,A. Caraballo-Rodríguez
http://www.example.edu/research/author_20759913.0,Rochelle McAdam
http://www.example.edu/research/author_2708164.0,R. Beiko
http://www.example.edu/research/author_1722400.0,Rob A. Rutenbar
http://www.example.edu/research/author_1750036.0,K. Kianmehr
http://www.example.edu/research/author_35277679.0,Lucy Chin
http://www.example.edu/research/author_2057581.0,Carsten Haubold
http://www.example.edu/research/author_2257563351.0,Wen Xie
http://www.example.edu/research/author_3047801.0,R. Lempicki
http://www.example.edu/research/author_4230536.0,Nicholas A. Bokulich
http://www.example.edu/research/author_143605744.0,L. Celi
http://www.example.edu/research/author_144070372.0,A. Baklanov
http://www.example.edu/research/author_1722062.0,C. Stachniss
http://www.example.edu/research/author_3968465.0,C. Marotz
http://www.example.edu/research/author_1396822962.0,E. Eloe-Fadrosh
http://www.example.edu/research/author_2378027.0,Bharath Ramsundar
http://www.example.edu/research/author_2228185935.0,Shangguan Wei
http://www.example.edu/research/author_11573257.0,Tianjian Chen
http://www.example.edu/research/author_1693689.0,Nachiappan Nagappan
http://www.example.edu/research/author_46435581.0,V. Perevalov
http://www.example.edu/research/author_5517714.0,S. Botti
http://www.example.edu/research/author_35089933.0,H. Schwarz
http://www.example.edu/research/author_6533031.0,S. Gibbons
http://www.example.edu/research/author_11637450.0,L. Bizzocchi
http://www.example.edu/research/author_49884811.0,J. White
http://www.example.edu/research/author_2395456.0,T. Kosciólek
http://www.example.edu/research/author_1398440330.0,Y. Vázquez-Baeza
http://www.example.edu/research/author_144283020.0,Raymond Lo
http://www.example.edu/research/author_4097987.0,X. Gansel
http://www.example.edu/research/author_2497275.0,Xavier Perrotton
http://www.example.edu/research/author_3048429.0,N. Varghese
http://www.example.edu/research/author_3445901.0,S. Curtarolo
http://www.example.edu/research/author_7421202.0,Laura Sellart
http://www.example.edu/research/author_2049255562.0,Matthias Blum
http://www.example.edu/research/author_1708576.0,Philipp Unterbrunner
http://www.example.edu/research/author_152572738.0,R. Stewart
http://www.example.edu/research/author_70401482.0,Az
http://www.example.edu/research/author_1710630.0,A. Bozzon
http://www.example.edu/research/author_50499227.0,Dhruba Borthakur
http://www.example.edu/research/author_3108448.0,Shaobo Hou
http://www.example.edu/research/author_47003172.0,Yan Li
